vx(m/s),vy(m/s),yaw_rate(rad/s),steering(rad),throttle(%),brake(%)
15.26314068,-0.02444471,-0.02023838,-0.004763297061339452,0.07936338,0.0
15.24620914,-0.02427573,-0.02019772,-0.00461967997536049,0.06746116,0.0
15.23719311,-0.02421892,-0.02017515,-0.004332446019765697,0.05952635,0.0
15.21805763,-0.02378643,-0.0201479,-0.003997339557935829,0.05159154,0.0
15.19723511,-0.02332385,-0.01945308,-0.003662233528832223,0.03570666,0.0
15.18631554,-0.02328016,-0.01927028,-0.003207446450504061,0.01983703,0.0
15.16334915,-0.0205161,-0.0167914,-0.0028723399886741935,0.00396741,0.0
15.13766956,-0.0179258,-0.01485751,-0.0024654252002179757,0.0,0.0
15.13766956,-0.0179258,-0.01485751,-0.0024654252002179757,0.0,0.0
15.12231827,-0.01760384,-0.01419005,-0.0022978718611214766,0.0,0.0
15.08756256,-0.01419273,-0.01162785,-0.0021063827016337016,0.0,0.0
15.0504303,-0.01261859,-0.01029083,-0.0020824464485161643,0.0,0.0
15.0315361,-0.01223405,-0.00998362,-0.0020824464485161643,0.0,0.0
15.0315361,-0.01223405,-0.00998362,-0.0020824464485161643,0.0,0.0
14.99352264,-0.01092893,-0.00902758,-0.0020824464485161643,0.0,0.0
14.95542812,-0.01041459,-0.00878738,-0.0019867016524091462,0.0,0.0
14.95542812,-0.01041459,-0.00878738,-0.0019867016524091462,0.0,0.0
14.93638706,-0.01032524,-0.00871723,-0.0019867016524091462,0.0,0.0
14.89835358,-0.0099832,-0.00849478,-0.0019867016524091462,0.0,0.0
14.86040115,-0.00994506,-0.00830939,-0.0019867016524091462,0.0,0.0
14.84146118,-0.00993556,-0.00827879,-0.0019867016524091462,0.0,0.0
14.80364323,-0.00992279,-0.00825403,-0.0019867016524091462,0.0,0.0
14.76591778,-0.01000477,-0.00828728,-0.0019867016524091462,0.0,0.0
14.74708652,-0.01000628,-0.00830504,-0.0019867016524091462,0.0,0.0
14.69070911,-0.00997984,-0.0082631,-0.0015079783209634473,0.0,0.0
14.65322018,-0.01001826,-0.00827868,-0.00021542541260531235,0.0,0.0
14.59713459,-0.00338052,-0.0024306,0.0016755316600599464,0.0,0.0
14.55983353,0.0018843,0.00176492,0.0023457441509934203,0.0,0.0
14.52260113,0.00575627,0.00526377,0.0024654252002179757,0.0,0.0
14.48544693,0.00950523,0.00800371,0.0024654252002179757,0.0,0.0
14.46689987,0.01077084,0.00922061,0.0024654252002179757,0.0,0.0
14.44837284,0.01149504,0.00973469,0.0024654252002179757,0.0,0.0
14.39290905,0.01251325,0.00999954,0.0024654252002179757,0.0,0.0
14.37446022,0.01259056,0.01001673,0.0024654252002179757,0.0,0.0
14.33762169,0.01246649,0.00995596,0.0024654252002179757,0.0,0.0
14.30085945,0.01231338,0.00991534,0.0024654252002179757,0.0,0.0
14.28250694,0.01222922,0.00990774,0.0024654252002179757,0.0,0.0
14.2458601,0.01215789,0.00991911,0.0023218081142390135,0.0,0.0
14.19102669,0.01202792,0.00986211,0.0018909570726652588,0.0,0.0
14.17278767,0.01201344,0.00984387,0.0017473402030494273,0.0,0.0
14.15456867,0.01151147,0.00948657,0.0017473402030494273,0.0,0.0
14.10002518,0.009217,0.00719837,0.0017473402030494273,0.0,0.0
14.04564857,0.00857602,0.00692577,0.0017473402030494273,0.0,0.0
14.00949097,0.00845216,0.00692888,0.0017473402030494273,0.0,0.0
13.99143982,0.0084196,0.00693642,0.0017473402030494273,0.0,0.0
13.95539379,0.00836102,0.00687752,0.0017473402030494273,0.0,0.00396741
13.91912079,0.00839884,0.00685898,0.0017473402030494273,0.0,0.01190222
13.90060997,0.00840848,0.0068523,0.0017473402030494273,0.0,0.01983703
13.85997772,0.0084453,0.00687607,0.0016994679131774834,0.0,0.02777184
13.83868504,0.00843002,0.00685833,0.0014122337412195596,0.0,0.03570666
13.81488895,0.00832986,0.00677888,0.001244680618486191,0.0,0.03967406
13.78930759,0.00761639,0.00626792,0.0010292552058808787,0.0,0.05159154
13.76209545,0.0072018,0.00580305,0.0007898935401580294,0.0,0.06349376
13.73239613,0.00641759,0.00516266,0.0005744679111895866,0.0,0.0872982
13.69880772,0.00569759,0.00452394,0.0004547870783281618,0.0,0.0912656
13.66160679,0.00436425,0.0035034,0.0004308510415737551,0.0,0.09523301
13.62097836,0.00368636,0.002796,0.00040691478845621793,0.0,0.09523301
13.5772438,0.0029083,0.00218475,0.0003111702087123304,0.0,0.09523301
13.48413181,0.00216567,0.00165706,-0.00026329791884038655,0.0,0.09523301
13.43596649,0.00160042,0.00133516,-0.0006941487440510112,0.0,0.09523301
13.38729572,0.00074937,0.00072532,-0.0010292552058808787,0.0,0.09523301
13.3383503,-0.00011779,-1.389e-05,-0.0016276591538248717,0.0,0.09523301
13.24013042,-0.00284626,-0.00236707,-0.0032313824872584676,0.0,0.09523301
13.190979,-0.006047,-0.00485506,-0.0035425524796076683,0.0,0.09523301
13.14185047,-0.00840501,-0.00718587,-0.0035664889490883353,0.0,0.09523301
13.09275723,-0.01078103,-0.00933091,-0.0035664889490883353,0.0,0.09523301
12.99471951,-0.01350646,-0.01171401,-0.0035664889490883353,0.0,0.09523301
12.94578838,-0.01436354,-0.01218961,-0.0035664889490883353,0.0,0.09523301
12.89588451,-0.01477501,-0.01231578,-0.0035664889490883353,0.0,0.09523301
12.84583759,-0.01540673,-0.01254895,-0.0035664889490883353,0.0,0.09523301
12.74783802,-0.01565458,-0.01261199,-0.0035664889490883353,0.0,0.0912656
12.70004463,-0.0155483,-0.01248178,-0.0035664889490883353,0.0,0.0912656
12.6516943,-0.01559001,-0.01246836,-0.0035664889490883353,0.0,0.0912656
12.60555458,-0.01541106,-0.01237548,-0.0035664889490883353,0.0,0.0912656
12.51643181,-0.01536685,-0.01240292,-0.0035664889490883353,0.0,0.0872982
12.47385216,-0.01517411,-0.01230542,-0.0035664889490883353,0.0,0.08333079
12.39253426,-0.01519652,-0.01232621,-0.0035664889490883353,0.0,0.07936338
12.39253426,-0.01519652,-0.01232621,-0.0035664889490883353,0.0,0.07936338
12.31703854,-0.01519124,-0.01230154,-0.0035664889490883353,0.0,0.07936338
12.28240776,-0.01521845,-0.01230032,-0.0035664889490883353,0.0,0.07539598
12.21752357,-0.01527904,-0.0123003,-0.0035664889490883353,0.0,0.07539598
12.1561861,-0.0151798,-0.01217777,-0.0035186164428532615,0.0,0.07142857
12.1256485,-0.01514925,-0.01209958,-0.0035186164428532615,0.0,0.06746116
12.06569672,-0.01500073,-0.01194003,-0.003398935609991836,0.0,0.06349376
12.00796413,-0.01492791,-0.01183264,-0.003398935609991836,0.0,0.05159154
11.98003864,-0.01490507,-0.01180841,-0.0032313824872584676,0.0,0.03173925
11.98003864,-0.01490507,-0.01180841,-0.0032313824872584676,0.0,0.03173925
11.93015957,-0.01478258,-0.01159717,-0.0028723399886741935,0.0,0.01190222
11.89004898,-0.01427756,-0.0112879,-0.0022978718611214766,0.0,0.0
11.87337589,-0.01429419,-0.01110785,-0.0018191485296757779,0.0,0.0
11.8462801,-0.01131403,-0.00883255,-0.001196808328614247,0.0,0.0
11.8220005,-0.00924088,-0.00700583,-0.0005744679111895866,0.0,0.0
11.81007862,-0.00893115,-0.00652176,-7.180854298948092e-05,0.0,0.0
11.78618622,-0.00423546,-0.00309629,0.0006223402010615305,0.0,0.0
11.76217175,-0.0013887,-0.00093034,0.0010531912426352853,0.0,0.0
11.74995327,-0.00092606,-0.00036774,0.001196808328614247,0.0,0.0
11.71653366,0.00287616,0.00228288,0.001196808328614247,0.0,0.0
11.6679821,0.0042651,0.00333909,0.001196808328614247,0.0,0.0
11.6046505,0.00486806,0.00365348,0.001196808328614247,0.0,0.0
11.55515671,0.00515261,0.00379817,0.001196808328614247,0.0,0.0
11.52849388,0.00519286,0.00383245,0.001196808328614247,0.0,0.0
11.49973202,0.00518265,0.00385033,0.001196808328614247,0.0,0.0
11.43780518,0.00502902,0.00380385,0.001196808328614247,0.0,0.0
11.37246704,0.00487258,0.00373265,0.001196808328614247,0.0,0.0
11.33902836,0.00481495,0.00369936,0.001196808328614247,0.0,0.0
11.23664665,0.00473039,0.00366873,0.001196808328614247,0.0,0.0
11.20196152,0.00470838,0.0036549,0.001196808328614247,0.0,0.0
11.1670351,0.00472547,0.00366252,0.001196808328614247,0.0,0.0
11.13187504,0.00469135,0.00364079,0.001196808328614247,0.0,0.0
11.09649658,0.00472587,0.00365161,0.001196808328614247,0.0,0.0
11.06090164,0.00468151,0.0036239,0.0013643614513476159,0.0,0.0
11.02509975,0.0047334,0.00364231,0.0014122337412195596,0.0,0.0
10.98909569,0.00470486,0.00362871,0.0015558508271985214,0.0,0.0
10.91649532,0.0052226,0.00402399,0.0018670208195477218,0.0,0.0
10.91649532,0.0052226,0.00402399,0.0018670208195477218,0.0,0.0
10.84313774,0.00555578,0.00429699,0.0019867016524091462,0.0,0.0
10.80618572,0.0056462,0.00438224,0.0019867016524091462,0.0,0.0
10.73174667,0.00688015,0.00532488,0.0019867016524091462,0.0,0.0
10.65662956,0.00731857,0.00568861,0.0019867016524091462,0.01190222,0.0
10.61882305,0.00744942,0.00574457,0.0019867016524091462,0.02777184,0.0
10.54479599,0.00758904,0.00576117,0.0019867016524091462,0.04365673,0.0
10.54479599,0.00758904,0.00576117,0.0019867016524091462,0.04365673,0.0
10.47602844,0.00760633,0.00573622,0.0019867016524091462,0.05159154,0.0
10.44326496,0.00759983,0.00572077,0.0018430847827933148,0.05952635,0.0
10.38013363,0.00764466,0.00576081,0.0015079783209634473,0.07936338,0.0
10.31964111,0.00721525,0.00550296,0.0010531912426352853,0.09523301,0.0
10.29037285,0.00712114,0.00534153,0.00040691478845621793,0.11903745,0.0
10.23384476,0.00514382,0.00386851,-0.0006941487440510112,0.14682455,0.0
10.18087769,0.00306915,0.00223565,-0.0018191485296757779,0.16666158,0.0
10.15611267,0.00255772,0.00163418,-0.0021303187383881076,0.19046602,0.0
10.15611267,0.00255772,0.00163418,-0.0021303187383881076,0.19046602,0.0
10.11818695,-0.00377783,-0.00297545,-0.002249999571249533,0.21428572,0.0
10.08884048,-0.00758855,-0.00610545,-0.0018430847827933148,0.23809016,0.0
10.08884048,-0.00758855,-0.00610545,-0.0018430847827933148,0.23809016,0.0
10.08445644,-0.00821824,-0.00628323,-0.001316489161475672,0.24999237,0.0
10.08204746,-0.00880563,-0.00646298,-0.00040691478845621793,0.26189458,0.0
10.08314037,-0.00540209,-0.00367353,0.00040691478845621793,0.2737968,0.0
10.08629227,-0.00383164,-0.00213812,0.0006223402010615305,0.2777642,0.0
10.09092331,-0.00203426,-0.00075094,0.0006223402010615305,0.2777642,0.0
10.09681702,-0.00054656,0.0003225,0.0006223402010615305,0.2777642,0.0
10.11160088,0.00131059,0.00133764,0.0006223402010615305,0.2777642,0.0
10.12008667,0.00181925,0.00144363,0.0006223402010615305,0.2777642,0.0
10.12909794,0.00218935,0.00150478,0.0006223402010615305,0.2777642,0.0
10.13851452,0.00239746,0.00153783,0.0006462764541790674,0.2777642,0.0
10.15822601,0.00251064,0.00157218,0.0006462764541790674,0.2777642,0.0
10.16838932,0.00267482,0.00171321,0.0006462764541790674,0.2777642,0.0
10.17869568,0.00264174,0.00179008,0.0006462764541790674,0.2777642,0.0
10.18911076,0.00257897,0.00180447,0.0006462764541790674,0.2777642,0.0
10.22076416,0.00246704,0.00182958,0.0006462764541790674,0.2777642,0.0
10.23139858,0.00244561,0.00182746,0.0006462764541790674,0.2777642,0.0
10.24205494,0.00242558,0.00182254,0.0006462764541790674,0.2777642,0.0
10.27410698,0.00247442,0.00186347,0.0006462764541790674,0.2777642,0.0
10.28480339,0.00243697,0.00184311,0.0006462764541790674,0.28173161,0.0
10.29550076,0.00247284,0.0018505,0.0006462764541790674,0.28173161,0.0
10.30621338,0.00244894,0.00183844,0.0006462764541790674,0.28569904,0.0
10.32785892,0.00247694,0.00184444,0.0006462764541790674,0.29364911,0.0
10.33885765,0.00246026,0.00183788,0.0006462764541790674,0.30158392,0.0
10.35005283,0.00246034,0.00183419,0.0006462764541790674,0.30555132,0.0
10.37330437,0.00244134,0.00182978,0.0006462764541790674,0.31745353,0.0
10.38546371,0.00243734,0.00181655,0.0006462764541790674,0.32538834,0.0
10.41094875,0.00243033,0.00181756,0.0006462764541790674,0.32935575,0.0
10.43845081,0.00247248,0.00184239,0.0006462764541790674,0.32935575,0.0
10.4528656,0.00247924,0.00185988,0.0006462764541790674,0.32935575,0.0
10.48267269,0.00246158,0.00184357,0.0006462764541790674,0.32935575,0.0
10.51335716,0.00250982,0.00187388,0.0009335104097738609,0.32935575,0.0
10.5289135,0.00252249,0.00189296,0.0015558508271985214,0.32935575,0.0
10.56031132,0.00300188,0.00220133,0.0024654252002179757,0.32935575,0.0
10.5919466,0.00462334,0.0034103,0.0031356376911514496,0.32935575,0.0
10.6078167,0.00498829,0.0039966,0.0035664889490883353,0.32935575,0.0
10.63960361,0.00939891,0.00737895,0.003590424985842742,0.32935575,0.0
10.67142963,0.01228397,0.00955011,0.003590424985842742,0.32935575,0.0
10.68734837,0.0130877,0.01023612,0.003614361022597149,0.32935575,0.0
10.71917152,0.01416965,0.01062684,0.0037579781085761107,0.32935575,0.0
10.75096798,0.01462821,0.01082253,0.0040691481009253105,0.32935575,0.0
10.76685524,0.01472301,0.0108534,0.004667552481595565,0.32935575,0.0
10.79859543,0.01603108,0.01182591,0.005289892682657094,0.32935575,0.0
10.83029079,0.01714061,0.01294104,0.005792552050857201,0.32935575,0.0
10.84611988,0.01742356,0.01331285,0.006223403525157216,0.32935575,0.0
10.87773228,0.02094904,0.01606506,0.006390955998801193,0.32935575,0.0
10.90930367,0.02338327,0.01789403,0.006414892684644991,0.32935575,0.0
10.92507267,0.02404917,0.01851526,0.006414892684644991,0.32935575,0.0
10.95656872,0.02539083,0.01929463,0.006414892684644991,0.32935575,0.0
10.9880209,0.02590329,0.01951148,0.006414892684644991,0.32935575,0.0
11.00372314,0.02603647,0.01955302,0.006414892684644991,0.32935575,0.0
11.05075359,0.02613983,0.01968197,0.006414892684644991,0.32935575,0.0
11.08203602,0.02615505,0.01977013,0.006414892684644991,0.32935575,0.0
11.09765625,0.02613973,0.01981016,0.006414892684644991,0.32935575,0.0
11.12883377,0.02614745,0.01985637,0.006414892684644991,0.32142094,0.0
11.14431763,0.02616421,0.01989944,0.006414892684644991,0.32142094,0.0
11.15969753,0.02613049,0.01989253,0.006414892684644991,0.31745353,0.0
11.19000912,0.02619573,0.01995144,0.006414892684644991,0.30951872,0.0
11.21960735,0.02624755,0.01998691,0.006414892684644991,0.30158392,0.0
11.23402405,0.02627999,0.02001368,0.006414892684644991,0.29761651,0.0
11.26191521,0.0263752,0.02011132,0.006414892684644991,0.28173161,0.0
11.28827572,0.02651154,0.02020939,0.006414892684644991,0.26586199,0.0
11.30070019,0.02656903,0.02027021,0.006414892684644991,0.21825312,0.0
11.32353401,0.02655902,0.02027574,0.006414892684644991,0.1785638,0.0
11.34092236,0.0267647,0.02041925,0.006414892684644991,0.16269417,0.0
11.34701252,0.02687205,0.02052807,0.006414892684644991,0.15079196,0.0
11.35430336,0.02704288,0.02070611,0.006414892684644991,0.13095492,0.0
11.35568047,0.02721762,0.02083454,0.006414892684644991,0.11110263,0.0
11.35445499,0.02730238,0.02090162,0.006414892684644991,0.09523301,0.0
11.34839058,0.02751176,0.02109167,0.006414892684644991,0.0872982,0.0
11.33706856,0.02756634,0.02113951,0.006414892684644991,0.0872982,0.0
11.32978153,0.0275435,0.02111968,0.006414892684644991,0.0872982,0.0
11.31287193,0.02744882,0.02101599,0.006414892684644991,0.0872982,0.0
11.29389477,0.02736853,0.02097658,0.006414892684644991,0.0872982,0.0
11.28390789,0.02732317,0.02095336,0.006414892684644991,0.0872982,0.0
11.26330662,0.02724737,0.02091831,0.006414892684644991,0.0872982,0.0
11.24217701,0.0271761,0.02083879,0.006414892684644991,0.0872982,0.0
11.22077084,0.02711713,0.02076739,0.006414892684644991,0.08333079,0.0
11.21001434,0.02708352,0.02075574,0.006414892684644991,0.08333079,0.0
11.18835831,0.02703847,0.02073237,0.006414892684644991,0.08333079,0.0
11.1664362,0.02708226,0.02074449,0.006414892684644991,0.07936338,0.0
11.15540218,0.02691989,0.02062792,0.006414892684644991,0.07936338,0.0
11.14426994,0.02704686,0.02066607,0.006414892684644991,0.07936338,0.0
11.12178421,0.02698331,0.02064453,0.006414892684644991,0.07936338,0.0
11.09912491,0.02680235,0.02049422,0.006414892684644991,0.07936338,0.0
11.08776665,0.02684842,0.02049923,0.00689361558336443,0.07936338,0.0
11.06502533,0.02728021,0.0207976,0.00902393453811567,0.07936338,0.0
11.05365276,0.02821016,0.02152917,0.01134574200326529,0.07936338,0.0
11.03089333,0.03505662,0.02696325,0.019316487029650716,0.07936338,0.0
11.00800228,0.0539991,0.04187311,0.04315690815673926,0.07936338,0.0
10.995965,0.08550882,0.06503785,0.05464626529871532,0.07936338,0.0
10.9709425,0.14714628,0.11793869,0.0807606248465285,0.07539598,0.0
10.95747471,0.18713087,0.14924324,0.11001061429642044,0.07142857,0.0
10.92499638,0.30321115,0.23672365,0.13964359115253938,0.07142857,0.0
10.88697815,0.42088044,0.33272868,0.16901326792618665,0.07142857,0.0
10.8450346,0.53560972,0.41919976,0.1910824203861809,0.07142857,0.0
10.82629395,0.57235849,0.4486317,0.21949464876603172,0.07142857,0.0
10.78176498,0.67285931,0.51999801,0.24747601874796238,0.07142857,0.0
10.73503685,0.75972366,0.58836615,0.27464358403474054,0.07142857,0.0
10.71197701,0.79593349,0.61973578,0.2970717679587994,0.07142857,0.0
10.65488529,0.88735914,0.69355047,0.3153829332229661,0.07142857,0.0
10.59716034,0.96327162,0.75893915,0.3245983439387818,0.07142857,0.0
10.56901073,0.99573445,0.78744233,0.3234733372295368,0.07142857,0.0
10.48185444,1.08183289,0.86366296,0.30008771529711176,0.07142857,0.0
10.45512199,1.10279703,0.88332218,0.2762951703544315,0.07142857,0.0
10.42991543,1.11962509,0.89954859,0.25970739778931395,0.07142857,0.0
10.40793705,1.0043273,0.82438761,0.1799520921119119,0.07142857,0.0
10.41026306,0.93406391,0.76715893,0.15912763390128104,0.07539598,0.0
10.41415215,0.85635328,0.70102721,0.13578987257511888,0.07936338,0.0
10.42148972,0.69178772,0.55692858,0.08427923696211916,0.0872982,0.0
10.41795158,0.58322573,0.46089557,0.020513294925538703,0.10316782,0.0
10.41418171,0.42475224,0.34476516,-0.036837759619111884,0.10713523,0.0
10.41063499,0.38236952,0.29463583,-0.08396807129703257,0.11507004,0.0
10.39738655,0.11091328,0.08411381,-0.13646007511334834,0.12300485,0.0
10.3739872,-0.10575962,-0.0928821,-0.1882579563655519,0.13888973,0.0
10.36137199,-0.1969521,-0.16303693,-0.2235398612629289,0.15475936,0.0
10.31964302,-0.40229249,-0.30688784,-0.2651887774678275,0.17062898,0.0
10.29876995,-0.49198651,-0.37272123,-0.2905611025672036,0.17062898,0.0
10.22603035,-0.7229197,-0.54444051,-0.319021222493245,0.1745964,0.0
10.2036438,-0.78712296,-0.59453481,-0.32864355643567894,0.1745964,0.0
10.17989731,-0.84646201,-0.64142066,-0.33204251195107876,0.1745964,0.0
10.1074295,-0.99440813,-0.76255846,-0.3362073810481667,0.1785638,0.0
10.0855217,-1.0345701,-0.79689568,-0.3358483288132416,0.1785638,0.0
10.06514645,-1.0699079,-0.82765526,-0.3348190844255173,0.1785638,0.0
10.02987194,-1.12544787,-0.87702608,-0.33125258076373604,0.18253121,0.0
10.00208092,-1.16159379,-0.91002637,-0.3252446214747765,0.18253121,0.0
9.99076748,-1.17343664,-0.92111081,-0.31681910062094565,0.18253121,0.0
9.9755764,-1.17965984,-0.92892921,-0.3046355925712873,0.18253121,0.0
9.96736431,-1.17044938,-0.92300534,-0.29003452295675763,0.18253121,0.0
9.96435928,-1.16481864,-0.9180879,-0.27344675039164007,0.18253121,0.0
9.97117043,-1.11493087,-0.88084704,-0.25353186958311247,0.18253121,0.0
9.97117043,-1.11493087,-0.88084704,-0.25353186958311247,0.18253121,0.0
9.98105145,-1.06183338,-0.83692431,-0.22844677000116903,0.18253121,0.0
9.98436832,-1.04476678,-0.81965053,-0.19955583278620226,0.18253121,0.0
10.00933456,-0.92938542,-0.73439902,-0.16341221109298487,0.18253121,0.0
10.03254604,-0.82350338,-0.6473068,-0.12516220907812822,0.18253121,0.0
10.03254604,-0.82350338,-0.6473068,-0.12516220907812822,0.18253121,0.0
10.03984261,-0.79761136,-0.61757106,-0.08119147307538156,0.18253121,0.0
10.07354259,-0.58238268,-0.45916891,-0.03470744152981317,0.18253121,0.0
10.09522724,-0.42123652,-0.32491735,0.008090424128341808,0.18253121,0.0
